x,y
-6.636076554037565467e-01,-8.065459138958197549e-01
-3.927086510505169437e-01,3.231851241878412329e-01
-3.113815198111180016e-01,4.157299357237213555e-01
1.575662083212491793e-01,-9.343305624083271255e-01
-1.928001509074044884e-01,-9.325981637597221541e-01
-5.077410713194909775e-01,-1.128531030741840163e-01
-4.839946345214438811e-02,-9.064326419759929365e-01
4.618575882396467880e-01,2.622408264353254803e-01
2.984714867321101583e-01,-9.261209426111036702e-01
-1.000128920728990733e+00,-3.815670980869334539e-01
1.040104098060418814e+00,1.658802026160512144e-01
-2.218404037543763030e-01,-9.399195404220158645e-01
-7.370714180072290844e-02,9.698640796759860905e-01
-5.021808585739563346e-01,8.958722738922300644e-02
-1.011381148361258919e+00,4.134184964677595220e-02
1.564862728576073003e-01,-9.981391890922315380e-01
-9.849622297673008564e-01,9.944089057408955767e-02
8.949155235018370069e-01,6.841364411479503582e-01
-1.878841663861733902e-01,-4.317688605298144466e-01
-2.050042658508914317e-01,-4.853906265811839260e-01
-9.160775956673842257e-01,-4.216980983578006992e-01
-9.996721475002608992e-01,1.348840327161658637e-01
-9.119727249058966478e-01,-3.636173525541011586e-01
2.877917105583968627e-01,9.304359117984056793e-01
-5.010907750307015407e-01,1.821727280303779839e-01
-3.542712541365322654e-01,-3.613080994792642886e-01
2.799700802285861601e-01,9.936264232596929702e-01
1.961361736785041110e-01,5.803351717540817800e-01
1.193477784628914351e-02,-1.016343235451420801e+00
-4.534910775246115411e-01,1.901877378454401857e-01
7.006799219171494508e-01,-7.065004371344374423e-01
-9.444667185180648517e-01,4.735534823922161185e-01
4.704470973382424703e-01,-3.106670829463861194e-01
-9.277270679265584019e-02,-9.814915791326459527e-01
3.063678123217923321e-01,3.251361813319488814e-01
1.029735150812501887e+00,-3.087158282289622635e-01
-9.490431967093022614e-01,-4.771588576227272505e-01
-8.485468857886130367e-01,5.961838134191510541e-01
4.000889946110087747e-01,2.542936326175132544e-01
-1.001353390465356874e+00,-2.188815055445123003e-02
4.772156803610146936e-01,1.300513959347341930e-01
-5.353747957827705850e-01,2.383193656612436206e-01
5.556571044244551505e-01,-8.471928353358556540e-01
3.939241990759685952e-01,3.079577707530163910e-01
5.865727813238648114e-01,8.488748426386389934e-01
-8.700892851126971195e-01,5.992211431141258871e-01
4.799031714936232151e-01,-2.202295624632097104e-01
-4.107610309690115646e-01,-2.268891706155637400e-01
-2.591773338986772535e-01,4.088911877054599020e-01
4.086021926387906622e-01,1.817894091579843607e-01
-4.878977569198215125e-01,1.567164383991639931e-01
-5.057899877297808988e-01,-8.180347801216447667e-01
1.830481703171902841e-01,5.235775705800852498e-01
3.222728327342424537e-01,-3.960996895671054507e-01
-4.808635383276596009e-01,-1.724386278790786819e-01
1.024801019335868313e+00,2.334733171358790715e-01
-2.933258453777006225e-01,9.816963121310284812e-01
8.379645473657104660e-01,4.848901236947668059e-01
-3.290300804439766358e-01,-3.731547539411720904e-01
4.599984446209937072e-01,-2.573954645441574041e-01
-4.090183152600894156e-01,-9.705777236927425333e-01
9.959770017798501573e-01,-2.665740612135896748e-01
-5.950033077217473099e-02,-4.915512498246255579e-01
-4.677850968725415504e-01,3.231460967012168561e-01
-1.798271189110928758e-01,9.586934276716145842e-01
6.834391242470937156e-02,5.184398463681952895e-01
4.226214830031743697e-01,1.041926874046258111e-01
-4.139345432285275739e-01,-2.288644953615548427e-01
-5.358643905193665596e-02,-5.270944182330140615e-01
-4.566969988144249371e-01,-2.189119699403458963e-01
-1.555185771460437794e-01,9.792023269908612937e-01
3.640210093051305384e-01,3.339637545284729891e-01
4.798864298364980963e-01,-8.338244665305920567e-01
7.687364144835830970e-01,-7.108743247375973739e-01
-4.744397297059415042e-01,1.175276083295126450e-01
-3.591201514770226977e-01,-8.715830734040652672e-01
-3.914162114109808743e-01,-2.526623501076779021e-01
-1.383929158432734285e-01,-1.044225698127190682e+00
-3.978065886208781432e-02,4.387041705296645389e-01
-1.342297282880000608e-02,-9.440491373906814143e-01
8.365789697586845097e-02,4.587366662650071980e-01
-9.850899738525296101e-01,-1.721087843947798346e-01
7.508581349196934152e-02,-6.100411042206973500e-01
2.470888597013115029e-01,-1.015154074291208630e+00
-9.019724758265014186e-01,-3.515640917759202400e-01
-5.877801386627118374e-01,-7.112912982289006925e-01
5.346002759785982716e-01,4.208482174750217686e-01
-5.259159391523897664e-01,-1.872074970106236969e-01
-3.279348091534429188e-01,3.382005135928271566e-01
-4.962565857032308347e-02,-9.551050962039659975e-01
4.606994244192472165e-01,5.388148082422743179e-02
2.013225435030163990e-01,5.038977055242531700e-01
-1.797683371669713537e-01,-5.411974472622786969e-01
-5.506299021543289429e-01,1.057276000479485528e-01
-9.551454918393543769e-01,-3.260606157120070625e-01
-5.745367175721037833e-01,-7.619709360216061489e-01
-3.342195197587454758e-01,-3.291843620306879048e-01
2.786187858173320153e-01,4.483775630616387287e-01
-1.661227597021051050e-01,4.457820819200650764e-01
-5.181521713852601518e-01,-5.123003496025235748e-03
5.167000134977275394e-01,1.844467088510452074e-02
-4.274609252569614576e-02,4.916189981696840183e-01
-7.387009104545607663e-01,7.325180743842876208e-01
5.195128207584603919e-01,-7.881408998235791552e-01
-3.422591567627926157e-01,3.541230710589557407e-01
-3.670173916055989860e-01,2.726839832153759025e-01
-4.414993286917513471e-01,-2.936323232398025951e-01
2.599691972585354005e-01,-1.007871441011512381e+00
2.157144414887408601e-01,4.661966219255870292e-01
-4.047632859183099563e-01,-2.434810097096073156e-01
-2.501780498982105749e-01,-9.489224304783396846e-01
-4.675423966536761955e-01,1.691134344126479505e-01
-1.635519732449902119e-01,1.033372293067150949e+00
3.652786276654432923e-02,1.053876364706920699e+00
-5.112573011572756343e-01,-1.418879393828373081e-01
3.369945110249595449e-02,5.000239630348272124e-01
-7.023868844637805309e-02,6.092580485835877857e-01
4.924500550404219412e-01,-2.231487204740291719e-01
2.228960924425762158e-01,6.233732871731143543e-01
9.312066033197208270e-01,-3.913851276507818167e-01
9.235158391963289581e-01,-3.122824729850053327e-01
2.754067208376508868e-01,-3.734982222281128528e-01
-7.676509969150812074e-01,-6.694243034151545757e-01
7.013181406201149937e-01,-7.717943932310608046e-01
9.605546711574001195e-01,-2.564420972100402429e-01
-7.715719590058613964e-01,5.976210523661485974e-01
6.162521016616872016e-01,9.154527221584970453e-01
-4.074661317248780001e-01,9.158335467154169462e-01
-3.949223697002818279e-01,-8.450562455092897052e-01
1.652898551924112669e-01,4.646472190940852398e-01
-1.036226126474928955e-01,-4.382113855247591339e-01
3.611886092757426447e-01,3.191443930320969624e-01
2.352820818661900959e-01,4.718293252053091247e-01
4.722083391784068773e-01,-1.239859851078678465e-02
-2.165726908026009423e-01,-8.976315023319737518e-01
3.158746172476952774e-01,4.772436628620465027e-01
3.721525661621499781e-01,4.134001317128808695e-01
5.276721319708926883e-01,1.491215340643163231e-02
2.037956235125786275e-01,-4.899447613688592273e-01
-3.949801595803601462e-01,8.810606406043611782e-01
-4.209671317965483772e-01,2.283363362849142111e-02
4.557010255504764795e-01,2.227373514168350388e-01
-2.858260166280652825e-01,9.759921377197900982e-01
1.177776891270366777e-01,5.334005427616199668e-01
3.520173291297960805e-02,-6.513440837878265999e-01
2.848504076777293448e-01,9.165507972485935628e-01
8.023247336869103741e-01,6.426535436112166266e-01
2.629015352463659472e-01,-9.106698659029177634e-01
8.438907554780867848e-01,5.070718288538994534e-01
-4.538213302040242647e-01,-1.231671041845454617e-01
5.732048402623093342e-01,7.679738640211684064e-01
-1.025404103309624171e+00,4.904347480260756731e-02
2.383216816842619046e-01,4.026943109790709352e-01
3.117883742021492766e-01,-1.060206331862820983e+00
-1.028292942896763318e+00,2.091928154710947230e-01
-4.640121580056445483e-01,-6.235027627067753209e-02
-2.125091240613158905e-01,-4.281605351143095706e-01
5.495466436548717137e-01,1.003095350069849873e-01
-6.241014253280631197e-01,1.104804628347149653e-01
-4.407539236820346429e-01,-2.642394143736709333e-01
3.613356483270814268e-01,3.983543370108083570e-01
5.310547425732483617e-01,-8.341933891369496257e-01
-1.896821754402114313e-01,-4.878019925899629849e-01
-5.402034430508243501e-01,-1.582333393421130330e-01
-9.978784515348270157e-01,3.179621205005654927e-01
2.092046793183933717e-01,-4.752675994175775132e-01
3.056983370317531978e-01,2.869139274449138965e-01
-1.411997507090556325e-01,-4.730319175869786563e-01
-5.317943578712484021e-01,-1.254754850645523612e-01
3.810979227979529038e-01,-9.140336339202199678e-01
-7.270151770700249427e-01,4.990358694263764550e-01
-2.456025854909310580e-03,5.002464272296581749e-01
-7.442147281503463940e-02,-4.016175834202236894e-01
-5.120969140533390140e-01,7.808495689404967854e-02
-5.172535969780187592e-01,-7.168484696282402535e-03
1.786892100293866192e-01,-4.063661410987809974e-01
-9.661371342184010835e-01,7.176895272863390018e-02
5.240587975329203951e-01,-5.450427961090492657e-02
-9.521539994490663128e-01,1.989541736441807762e-03
-7.132739988849187140e-01,-6.852440062322017189e-01
9.197684218213659779e-01,-3.110582254515327216e-01
-3.590680229699839132e-01,8.583561389078612214e-01
-4.594052945246830943e-01,2.110568133353000753e-01
6.541640628539999724e-01,-7.307624850111564818e-01
-7.971489907377874440e-01,4.524973285237342546e-01
4.973403934696288831e-01,-8.524536449816279282e-02
-3.891868827584288870e-01,-3.333469853471588973e-01
-4.004026971557652637e-01,9.214556808919617259e-01
4.897411708487475757e-01,8.119161377658187240e-01
1.906419778198678305e-01,9.991382131138214495e-01
-9.239659011995618454e-02,5.520101307876125185e-01
-4.227871739832786413e-01,1.944275906742077564e-01
4.505197203352509505e-02,-5.363410533033936556e-01
6.390279922205774343e-02,5.547262939894396228e-01
5.636144296261618586e-02,-1.067542875286302761e+00
-5.709686265394513516e-01,7.056292200563928363e-01
3.424899368481532091e-01,-2.826887259326380519e-01
9.407492473894839558e-01,-3.088628367607080816e-01
3.861190267916627672e-01,-4.527821627901572610e-01
8.210566543684332252e-01,-6.147002967594025202e-01
4.902740828594798206e-01,-1.357265049372103627e-01
-1.616146007794798112e-01,8.885304047391884286e-01
2.647528362718610251e-01,8.956285393010617879e-01
-3.189600119660082611e-01,3.791395907133672250e-01
3.369746438733204341e-01,-2.486214812599606694e-01
2.066389607355223479e-01,3.997304341612981649e-01
-2.304610563604667928e-01,-2.859405803730413753e-01
7.759265180394115946e-01,-6.381957046151160995e-01
5.190978662035109492e-01,9.190550865808080894e-02
-4.187464786354677115e-01,8.801204970405396288e-01
-9.639056222347073266e-01,-1.190715232608848401e-01
2.220531289375049858e-02,-1.050618744931412829e+00
-3.256605019633739828e-01,-3.069122190361192049e-01
-1.086092308945571849e+00,9.267217263248445080e-03
-3.075579215153088075e-01,-4.416893228413106276e-01
9.917811680072231573e-01,-3.418383560890447814e-01
3.741365212105176030e-01,-2.826027027393875901e-01
-5.350139126276606261e-01,6.016233960980464646e-03
6.123803975891202178e-01,-1.679237665025444526e-01
8.850740886110641803e-01,-5.163355888059780741e-01
1.644938076770225965e-01,-8.794779988602456910e-01
9.705431300204948597e-01,-2.559767134441736092e-01
9.149540419256708690e-01,7.951811894297726446e-02
-3.711703173930615551e-01,8.306749939092354929e-01
3.089168919083025155e-01,4.586799590785221037e-01
-1.686005184534150048e-01,4.237172870494920196e-01
7.715974508516111330e-01,-6.924525666743046592e-01
-1.120464750581662838e-01,4.314893211944393348e-01
5.241672424305316991e-01,-9.315119623980486208e-02
-4.706511447255515290e-02,9.332754604202435633e-01
4.587188783671281023e-01,-2.820641492902701275e-01
5.163025585867653255e-01,1.072180530398435666e-01
3.287502622957806375e-01,9.155140406036126333e-01
1.514932150127382138e-01,5.474471148079538274e-01
3.719920647269638336e-01,-4.284218155206850343e-01
1.089603783676852400e+00,-1.156888306719690840e-01
-1.811600348907001778e-01,3.914224411677973414e-01
-2.017689300579482148e-01,4.884795941252860207e-01
-4.920554249435890037e-01,9.157179309627888619e-02
-3.886437234911904182e-01,-8.463109637689636422e-01
-4.254405466045351747e-01,9.146373598861917698e-01
8.742821647713593380e-01,-3.826236467022776644e-01
9.559731078797859549e-01,1.212065728423758759e-01
-4.671990300607337110e-01,-8.889681666274328320e-01
-9.587509378799889959e-01,-1.966480705071587676e-01
-4.467802561878209122e-01,3.701126805917026030e-01
-3.480752704983422485e-03,-5.335762296247181791e-01
-3.546065607962893829e-01,2.457651440310955615e-01
-2.313989116316735595e-01,-3.958638048749134053e-01
7.670140993910620208e-01,-6.413618955646260833e-01
2.911774287285354146e-01,9.655967297052849840e-01
3.410674222022457291e-01,-3.921575568175806326e-01
6.685510645529626483e-01,6.292656573491880456e-01
-8.481152374391064397e-01,4.484384387230122559e-01
1.797980643005342993e-01,-8.574900682192621026e-01
4.805861832424592195e-01,-2.182579956903475948e-01
-4.303165065527059796e-01,2.630528234336731996e-01
4.102243612124329419e-01,-1.993329821131849533e-01
-1.254664522847714903e-01,4.419759323484018787e-01
4.337944437132217890e-01,-2.530605549066833881e-01
-2.682791183029387683e-01,9.309344503319975095e-01
5.055601742207290750e-01,-2.507050479166361701e-02
-3.453070252549528818e-01,9.496807330665183455e-01
9.172440463346382966e-01,-1.490625470106463624e-01
6.849959257806226276e-01,-6.502961131596988187e-01
-4.809017203076311753e-01,-2.575741794209367441e-01
8.110277322976152670e-01,-5.560697652655436363e-01
2.514627322741944115e-02,-4.420909515324545347e-01
-9.551590469909243541e-01,-1.797611801025358058e-01
-3.898237562604734419e-01,9.419614860019256408e-01
-9.066603127248510363e-01,3.225578758300279847e-01
8.969076152596031637e-01,3.261365956817351419e-01
-3.371871102383943164e-01,3.179872634339283577e-01
4.032871176117251988e-01,-9.681034682596529467e-03
-4.756082837620275727e-01,-8.315142270572158933e-01
-6.426580010201065063e-01,-7.581905734228411298e-01
9.954725989652919438e-01,1.973037273895348331e-01
5.143377714175568771e-01,-1.742460364849956200e-01
-2.776486264689906891e-01,-4.704720987890526063e-01
-2.884809536430454346e-01,4.575877435644029601e-01
-9.467935605871624638e-01,1.019505783304354429e-01
-2.208287361953789052e-01,-4.606347254709977079e-01
-1.099357361202218941e+00,-1.003750459365641418e-01
-9.418317425152568090e-01,-2.118288924170913523e-01
7.372513977520959161e-01,6.564135459022630847e-01
-7.651289482497635186e-01,7.655582001928871172e-01
-3.147591448629847855e-01,8.162742155988045312e-01
5.017509090486286238e-01,1.424934298483547246e-01
-3.676481034304605600e-01,4.217019960889703545e-01
5.565509909356148865e-01,-9.093196795473114102e-01
-1.034822090711830178e+00,1.559105891029505253e-03
-9.626417538889331382e-01,3.193005191313959545e-01
-1.545029643284396847e-01,3.972646586399576352e-01
7.850054216742180513e-01,-5.188026017911451238e-01
-2.839887126607199552e-01,-9.373406433686349848e-01
-4.023387315582050427e-01,1.017115971102995342e+00
-4.118868890705308372e-01,-3.295446957691774981e-01
6.324011350759802808e-01,-7.322927502695376623e-01
1.019591949795817465e+00,3.534501108947490366e-01
3.227838923858226683e-01,-4.902838143996911535e-01
1.171609085439235393e-01,9.983681824233372470e-01
-4.371771888946505702e-01,-2.693137422096061329e-01
2.775330039940617222e-01,-3.720057389640453738e-01
-6.307362884550427040e-01,-7.008731055827056577e-01
9.949614296300519634e-01,2.096628339319204365e-02
-2.563084019806307068e-01,-4.305549017069422724e-01
-3.414441939094274292e-01,-2.947221100271472660e-01
-5.053933949078921462e-01,1.501557679801925893e-01
-4.133742199991351507e-01,-2.372296119146171112e-01
-8.152745944256714061e-01,4.794127032130922617e-01
9.984523685202661980e-01,-2.335035514711667204e-01
-3.050877094037114379e-01,-9.403258044116394876e-01
4.704820884542886827e-01,2.579559030901343863e-01
-9.427362647582093746e-03,4.855310716625662049e-01
-9.972546066173217927e-01,3.169937965799238810e-01
9.182038000678802714e-01,2.933084561835573312e-01
-1.065562861863181388e+00,9.123462254245458258e-02
2.091635921244745788e-01,5.226203955377565213e-01
2.029537136292469957e-01,-1.068622510523299152e+00
2.388747902731177819e-01,5.010093115122524754e-01
-4.394279023853482902e-01,-1.536696043470754114e-01
7.342173210428820651e-02,-9.636368501344961812e-01
-7.927327965082495154e-02,-6.135486425931138132e-01
-3.719453920364817479e-01,1.008501093598177301e+00
2.795788266545368161e-01,8.427741346134841605e-01
-1.183787874281094499e-01,4.825052868025301867e-01
2.669100579961589670e-01,9.220727505106239841e-01
6.823143706690388832e-01,7.043064185987829573e-01
1.053787737897280835e-01,4.818295938966429826e-01
6.545165764280129472e-02,-4.933316478051634757e-01
-4.161811268028481892e-01,1.723134508654066144e-01
6.283643245595033067e-01,-9.604089902070796214e-03
-9.526094961354458768e-01,2.778617951691168542e-01
-3.671109866847921954e-01,-3.205981386699000568e-01
1.715485029420817931e-01,-4.380153035641075054e-01
-1.810916702564670522e-01,-4.403451360769066181e-01
-3.569546359468683816e-01,2.656607927174413630e-01
-1.006350877142443645e+00,-8.974973632563910952e-02
-2.668573769329872225e-01,9.344751984328116823e-01
-3.961776115510562968e-01,-4.079863374552045174e-01
2.297614507494830649e-01,3.741304951376670518e-01
-4.208969688765570871e-01,-1.027327586706388018e+00
-2.004388558671241216e-01,-5.279646534151172244e-01
1.016552585548365251e+00,1.691841520748315342e-01
-9.702266972231599063e-01,2.191129548294818152e-01
1.435602292230709898e-01,4.973159309053206689e-01
-1.533345020527301650e-01,-4.947021368712704037e-01
-8.956517879258880654e-01,-3.733486256464664255e-01
-8.625055091407149988e-01,5.127811421425808591e-01
-3.258652798684744667e-01,-4.361590066823807788e-01
-5.380758546148006749e-01,-7.706715497856969632e-01
-8.446608940228058637e-01,4.683453977618802777e-01
-1.903286491987181417e-01,9.908034286270736013e-01
-1.886613139763538560e-01,4.232666598234827715e-01
8.581680687589957612e-01,3.584453739535929939e-01
3.504747719493269131e-01,-1.069004098139963110e+00
4.777370270789969564e-01,-8.799847476136177793e-01
3.128293563603525840e-01,3.861410722159190900e-01
-4.744132867355468353e-01,3.018400981138698591e-01
-5.152168159781228551e-01,-5.678076541824800955e-02
3.411455996146418590e-01,-8.104136498038336800e-01
3.018654483217058648e-01,-3.961068538544544881e-01
9.576383223475972706e-01,4.567302892413133142e-01
8.271424150504996797e-02,5.443491266248172700e-01
4.689464726396478933e-01,-4.773117138789863961e-02
-3.692448389810945586e-01,3.460100563735031276e-01
7.679260469921316279e-01,-4.868211366812004171e-01
-5.682143505970027597e-01,-8.237924496413837616e-01
-1.467860463659250402e-02,-1.075879737889085419e+00
-4.302069493720799276e-01,-4.919964266847056678e-01
1.501196442093435390e-01,5.052265642817692637e-01
-3.054422549238075546e-01,1.002388462765541721e+00
-4.883813776169951271e-01,2.017291124032958849e-01
-2.966809837585369647e-01,9.838691572566445886e-01
3.493960738205151850e-01,-2.922856036287448944e-01
9.854473417679147085e-01,-3.710101364437107252e-01
5.407441639262775546e-01,-1.456677735668822360e-02
7.469595437381767455e-01,7.101365252982766441e-01
3.626229438685943385e-01,-2.934539419127668025e-01
5.795784812734102731e-01,8.141810109930012196e-01
6.094406539282744006e-01,7.704760849870425643e-01
-2.402891395004489172e-01,5.062784528444042031e-01
8.006197443177437423e-01,-6.507477090368125605e-01
5.680809734061602612e-01,-8.677355724387680880e-01
3.673598487623838116e-01,-3.352886045352461708e-01
-8.831425582657349560e-01,-4.005019105249648104e-01
-5.683779221759803491e-02,5.716018766595540868e-01
3.889259444895692974e-01,4.579873032212945505e-01
-4.281057900037520403e-01,-9.535769126074581381e-01
-1.289238798056360491e-01,-5.350036609629507112e-01
4.699022037628027837e-01,-1.235264057615637068e-02
-9.067495474779527220e-02,4.658012848600829314e-01
-4.303268500178997757e-01,2.741661842458354426e-01
7.983912691689926122e-01,-5.422029854889180989e-01
-9.770457219963049056e-01,-4.435689895319388509e-01
8.083150741218700919e-01,-5.975616739639534325e-01
-8.406148873509781128e-01,4.595849196748846843e-01
4.569326600902076652e-01,1.806143024462289748e-01
-1.044854274737415656e+00,1.531357592373771281e-01
-5.463300035458917847e-01,5.183725291585871559e-02
-2.328357201119008180e-01,1.021170034144616823e+00
1.313792137919741476e-01,4.665806718060881986e-01
-5.557483960522455746e-01,-1.274749807482734032e-01
5.313471056585864494e-01,-8.825714494393858134e-01
-1.810336299042880626e-01,-9.831465211908775315e-01
5.152284029690381573e-01,-9.216190635040760748e-01
3.561268327407990375e-01,3.650504812655465114e-01
3.914395368127163155e-01,-3.618012125360220987e-01
1.019092250757132723e+00,-1.884178822905784867e-01
-3.732138793531373233e-01,4.115491901296515764e-01
6.249481025886638452e-01,-8.107470190441474767e-01
-4.823816813450382268e-01,-2.102445699731718964e-01
-4.021443263469959839e-01,3.148857317208732520e-01
-6.181229153573242208e-02,-5.332183115835783527e-01
2.837933284227867614e-01,4.178901585937864760e-01
-5.078059825274297001e-01,1.822014719447133391e-01
-3.241315511624419665e-01,8.937025712479420569e-01
-8.103381195270578097e-01,5.580203287202583073e-01
-9.033761805974207526e-01,1.990230168251169718e-01
-6.422727764295650399e-01,8.321892318109365139e-01
8.721495217752509577e-01,-4.124635596736905274e-01
7.702447406399981489e-02,5.058164403786780117e-01
-4.302667214415206720e-01,-2.515761260725531412e-01
2.716008655211423761e-01,-4.468652652219538002e-01
3.987386378871305426e-01,2.812245601431714315e-01
9.919234014577340552e-01,-3.289472357384912171e-01
3.666075845509028652e-03,-1.008008374502095350e+00
-4.069454984717441048e-02,-5.178356933894037173e-01
1.050929563920989906e+00,-1.520764026703652627e-01
-1.018086340818814411e-01,4.374442251971001894e-01
-4.003837926675506420e-01,-8.791969135691388715e-01
4.889330256032866640e-01,3.287714417990952320e-01
3.147056648126106415e-02,5.076018923730942767e-01
3.411570839815060707e-01,-3.041719364243719026e-01
5.089101843065939601e-01,1.488909862014438368e-01
7.652838394808075817e-01,-5.205213958486469839e-01
1.001193948151473556e+00,-3.003779107192006137e-01
1.136313479791576514e-01,9.911152033248683546e-01
-3.291641736600455781e-01,-3.492112866073766031e-01
-4.727122961367942744e-01,9.885140811798569238e-02
-1.980135634054996374e-01,-4.380775731801581085e-01
4.452889180996157936e-01,-3.949736866724314899e-01
9.825943880743587266e-02,4.709961251281704619e-01
-7.757686233868767989e-01,-6.476753844448083219e-01
-7.326381901438043798e-01,-7.612583688542340354e-01
-7.765188604987413590e-03,-4.970392275862456910e-01
2.825765207342805230e-01,4.253242075891406349e-01
4.400285530088333119e-01,-2.467349616568169091e-01
-4.047246299611415576e-01,-3.129777163707794796e-01
-3.706199837598465607e-01,4.539960850588179442e-01
2.875952566527164023e-01,-2.565091112380083471e-01
5.085404936791567687e-01,-4.586707904958307880e-02
5.414735090094902059e-01,2.100615929337870946e-01
9.742043964601382333e-01,9.350009128793232427e-02
-4.224570742853602234e-01,-9.059619468218769178e-01
-1.880277108573989164e-01,5.336009297882672309e-01
6.747773609135164774e-01,-8.672069552873049592e-01
-3.913090975246780734e-01,-3.182106131442463126e-01
7.190509981443518051e-01,-6.414358227193305284e-01
-6.023771199317050351e-02,6.201847643298579182e-01
3.316996792383281600e-01,-3.623402973248325276e-01
3.045920046796176534e-02,-5.230484160917717729e-01
-1.046934079809795914e+00,-5.360968922692949112e-02
-9.811280201068277584e-01,-3.616689706186992925e-01
3.258565279128642911e-01,9.490674516951903561e-01
3.963733338339979761e-01,-2.569641128276224373e-01
4.513139406413475552e-01,2.741088024760297143e-02
-2.661091126359964032e-01,-1.007809084732343097e+00
9.532568245872079515e-01,3.723349995855836925e-01
6.691857605370881146e-01,-6.965467126915454443e-01
3.323704669776723630e-01,-3.370659202763883200e-01
5.008722710321987792e-01,8.529123429534252177e-01
-4.381200221741117784e-01,8.878195102530418437e-01
-2.824854467721253370e-01,-1.005417162992308544e+00
3.514083915581135420e-01,3.564814917836610086e-01
1.025408252079857530e+00,-3.950534468213435374e-02
-5.965536795891533961e-01,-8.408467502355144729e-01
-7.839972416813922873e-01,-7.396965998903602957e-01
3.688287890571712024e-01,3.130084818597536622e-01
3.201240205670927708e-01,1.036318020502798420e+00
-3.222697586062212571e-01,-4.197472049216808276e-01
4.548762307012716444e-01,-3.475675689606105290e-01
9.492731784868452261e-02,4.479362317149229167e-01
2.621792630527768342e-01,-3.856500615599125492e-01
4.888142271022364871e-01,-1.677503041531957506e-01
-3.404777121101125181e-01,4.521335225136826619e-01
2.730607246044872705e-01,3.716804002929148809e-01
-3.736877437068941155e-01,1.187102349950630575e-01
3.829796898958276463e-01,2.429990806276079995e-01
-3.683304849059756969e-01,8.680819462175042300e-01
-9.654091330809469462e-02,1.000748658343670883e+00
-4.790446394587712375e-01,-3.709036512506885819e-02
3.331026634225749961e-01,-9.825208849678607193e-01
-1.084619698982829117e-01,-4.626286633155820560e-01
6.670867625941082624e-01,7.226267878978978043e-01
3.864734903964572865e-01,-9.491835511731890884e-01
3.469751562868466088e-01,3.474288024744784931e-01
-9.988597805202750202e-01,-1.669764631044329817e-01
-9.929179894212004642e-01,-1.272288556924718039e-01
2.034203369962418462e-01,1.004954743078174229e+00
4.190704416617024863e-01,-8.961060620025338430e-01
-4.958310234650161741e-01,1.441325614822282775e-01
5.163626495141028228e-01,9.494728461597424785e-01
-6.668681844222319466e-01,7.252010912460561398e-01
-5.126020059281456431e-01,-8.968727700058788666e-02
4.328105049516683955e-01,-1.133318947821051748e-01
4.966255499803652329e-01,-3.518823885878800128e-01
-4.291822606728434852e-01,2.845340602895634063e-01
2.545067820406667902e-01,-3.316691790479319724e-01
1.064389870574609098e+00,1.499729926386977330e-01
3.510649591217750443e-01,8.411123790044512383e-01
-1.103923736929462301e-02,5.680582675382569446e-01
-8.487765069713928967e-02,-4.705927426233291744e-01
5.053559426422582490e-01,-1.158545692394482574e-01
-3.826240270848488834e-01,2.091450598379757386e-01
-3.181937551233608996e-01,1.073145013970625339e+00
5.162280401920635864e-01,-2.019230640601697713e-01
-6.420505981015290908e-01,7.210685071607051411e-01
-5.626487242324742510e-01,1.007333735145551912e-02
-8.144312847203108996e-01,5.819194903768291072e-01
-4.420853048482993874e-01,-8.970492267887233417e-01
-4.497655500857515865e-01,2.350139270916360990e-01
3.413645331488358581e-01,-1.006621424146341148e+00
-3.460110822516995754e-01,-3.452197043416950217e-01
-3.622929255651742286e-01,3.595603528561691076e-01
-4.026818943538040263e-01,-8.996887080755970878e-01
-4.989007984024590447e-01,-5.899351148084917146e-02
8.763377967649070843e-01,5.197242649039173212e-01
6.293098152498279862e-01,-7.657542930408799409e-01
5.245817032751255438e-01,1.934991217314932510e-01
-3.487184694713658661e-01,9.880239625295115236e-01
3.533292428739389646e-01,2.874079684167023530e-01
9.411177903517313759e-01,-2.770182326976055043e-01
-9.141914153511373486e-01,-2.479793012746944192e-01
1.088663746402475763e+00,4.161126467340521551e-02
7.421862699628114513e-01,6.380574869097335178e-01
-5.248216216339621765e-01,-8.899997414648115335e-01
6.691831492165747353e-01,7.566865458169272918e-01
1.005586820734773124e+00,8.606666278307795181e-02
4.364277191156482605e-01,1.017829284360725062e-01
1.451235805008829760e-02,-9.730346600605840335e-01
5.229850048387654771e-02,1.009916003443066090e+00
2.520292161934465369e-01,-4.856665717399222815e-01
-2.810656233921188241e-01,9.159685091562538295e-01
-8.633737703418570275e-01,-6.033007087024268023e-01
-5.963604800475532652e-01,-8.121964706558614244e-01
6.168231297558994797e-01,-7.806966236320835861e-01
3.384270870674252474e-01,-3.936837228812119505e-01
-4.963015113269219625e-01,9.012670382466356767e-01
6.047968418789090306e-01,-2.781009021354777233e-02
-9.958591032302763768e-01,1.264986934996968626e-01
-4.598681288295849989e-01,3.407493429613800417e-03
3.113853685448151887e-01,-9.226783948959949022e-01
9.208897063092755797e-01,1.026938323262601427e-01
1.411536217033332041e-01,-4.707610300110673385e-01
2.851746694299787666e-01,-8.983608471607537060e-01
-7.152095225521644395e-02,8.713569365752332763e-01
8.757713081887609219e-01,-4.483007203520821271e-01
8.920889565312869474e-01,4.854841958019109338e-01
